Dates,Spot A,Vol A,Spot B,Vol B,Spot C,Vol C
2012-08-06 00:00:00,22.234,31.431,189.8484,20.838,36.3,30.911
2012-08-07 00:00:00,22.176,31.225,190.9659,20.626,37.01,30.56
2012-08-08 00:00:00,22.138,30.747,190.1063,20.992,37.16,30.503
2012-08-09 00:00:00,22.169,30.71,189.5236,20.823,36.92,30.119
2012-08-10 00:00:00,22.204,30.218,190.3546,20.499,36.97,30.121
2012-08-13 00:00:00,22.5,30.752,190.0872,20.53,36.99,29.98
2012-08-14 00:00:00,22.56,30.681,189.3995,20.877,37.1,29.872
2012-08-15 00:00:00,22.53,30.892,189.5045,20.847,37.07,30.231
2012-08-16 00:00:00,22.726,31.026,191.8351,20.942,37.1,30.796
2012-08-17 00:00:00,23.147,31.389,192.1981,20.873,36.98,30.396
2012-08-20 00:00:00,23.755,32.177,191.5104,21.375,37.37,30.342
2012-08-21 00:00:00,23.431,31.972,189.7433,21.694,38.04,30.779
2012-08-22 00:00:00,23.888,32.386,188.4061,22.058,37.83,31.172
2012-08-23 00:00:00,23.665,32.778,186.9256,22.491,37.23,31.659
2012-08-24 00:00:00,23.687,32.477,188.9028,22.341,37.17,31.668
2012-08-27 00:00:00,24.131,32.518,186.916,22.384,37.23,31.661
2012-08-28 00:00:00,24.1,32.532,186.1328,22.519,37.13,31.452
2012-08-29 00:00:00,24.052,32.867,186.3334,22.605,37.3,31.351
2012-08-30 00:00:00,23.71,33.276,184.7001,23.336,36.9,32.557
2012-08-31 00:00:00,23.759,33.253,186.1137,23.093,37.14,32.227
2012-09-04 00:00:00,24.106,33.536,185.8176,23.408,37.01,32.5
2012-09-05 00:00:00,23.937,33.264,186.2952,23.034,37.11,32.489
2012-09-06 00:00:00,24.153,32.645,190.1732,22.236,38.69,31.248
2012-09-07 00:00:00,24.301,32.378,190.5552,21.877,39.3,30.653
2012-09-10 00:00:00,23.669,32.725,191.9402,21.359,38.76,30.269
2012-09-11 00:00:00,23.593,32.589,194.1562,21.353,39.6,30.358
2012-09-12 00:00:00,23.921,32.257,194.6338,21.018,39.92,29.934
2012-09-13 00:00:00,24.392,31.696,197.1076,20.404,41.4,28.358
2012-09-14 00:00:00,24.689,31.25,197.5375,20.298,41.57,27.955
2012-09-17 00:00:00,24.992,31.336,197.8622,20.503,41.19,28.205
2012-09-18 00:00:00,25.068,31.036,197.7858,20.525,41.26,28.195
2012-09-19 00:00:00,25.075,30.615,197.1745,20.358,41.34,27.932
2012-09-20 00:00:00,24.954,30.754,196.9357,20.41,41.25,28.254
2012-09-21 00:00:00,25.003,30.656,196.7447,20.24,40.88,28.085
2012-09-24 00:00:00,24.671,31.765,196.0856,20.146,41.23,27.728
2012-09-25 00:00:00,24.055,31.658,195.7895,20.213,40.55,27.494
2012-09-26 00:00:00,23.756,33.394,194.8535,20.745,40.24,28.19
2012-09-27 00:00:00,24.333,33.394,196.6778,20.624,40.68,28.124
2012-09-28 00:00:00,23.825,34.35,198.1488,20.529,40.48,28.3
2012-10-01 00:00:00,23.55,34.506,201.0334,20.38,40.97,27.894
2012-10-02 00:00:00,23.618,34.788,200.4316,20.605,40.92,28.421
2012-10-03 00:00:00,23.98,34.771,201.0716,20.3,40.86,28.253
2012-10-04 00:00:00,23.814,34.356,200.957,20.299,41.82,27.67
2012-10-05 00:00:00,23.307,34.772,201.148,20.286,41.71,27.549
2012-10-08 00:00:00,22.792,35.814,200.4125,20.566,41.66,27.689
2012-10-09 00:00:00,22.709,35.583,198.6646,20.809,41.38,27.642
2012-10-10 00:00:00,22.89,36.078,196.5919,20.992,41.77,27.804
2012-10-11 00:00:00,22.432,35.732,196.5345,20.866,42.1,27.71
2012-10-12 00:00:00,22.49,35.096,198.4831,20.703,41.62,28.06
2012-10-15 00:00:00,22.67,34.926,199.5624,20.591,42.38,27.548
2012-10-16 00:00:00,23.207,34.908,201.5396,19.985,42.83,27.328
2012-10-17 00:00:00,23.022,34.644,191.6346,19.825,43.32,26.697
2012-10-18 00:00:00,22.594,35.219,186.2188,20.529,43.01,26.892
2012-10-19 00:00:00,21.78,36.714,184.6905,20.572,42.32,27.15
2012-10-22 00:00:00,22.644,36.705,185.6839,20.47,42.09,27.818
2012-10-23 00:00:00,21.906,36.268,182.6751,20.858,41.33,28.354
2012-10-24 00:00:00,22.03,35.516,182.1689,20.792,41.71,28.387
2012-10-25 00:00:00,21.769,34.755,183.0094,20.701,41.67,28.899
2012-10-26 00:00:00,21.571,34.092,184.6045,20.681,41.16,28.985
2012-10-31 00:00:00,21.261,34.186,185.8081,20.699,41.68,28.693
2012-11-01 00:00:00,21.305,32.993,188.3106,20.223,42.84,27.967
2012-11-02 00:00:00,20.6,33.042,184.7574,20.449,42.42,28.234
2012-11-05 00:00:00,20.879,32.914,185.4355,20.497,42.27,28.919
2012-11-06 00:00:00,20.816,32.598,186.3238,20.284,42.88,28.19
2012-11-07 00:00:00,19.929,33.647,182.5892,20.858,40.48,29.688
2012-11-08 00:00:00,19.205,33.99,181.5767,20.94,40.4,29.936
2012-11-09 00:00:00,19.538,34.476,181.1373,20.974,40.62,29.866
2012-11-12 00:00:00,19.387,34.589,180.7648,21.089,40.58,29.815
2012-11-13 00:00:00,19.389,33.411,179.8765,20.759,40.04,29.698
2012-11-14 00:00:00,19.174,32.877,177.1925,20.817,39.29,30.378
